time,open,high,low,close,tick_volume,spread,real_volume,symbol,timestamp,date
1521936000,8894.8,8894.8,8341.0,8560.9,1434835,0,0,BTCUSD,2018-03-25 00:00:00,2018-03-25
1522022400,8560.9,8614.8,7814.6,7851.0,1273120,0,0,BTCUSD,2018-03-26 00:00:00,2018-03-26
1522108800,7853.1,8232.8,7687.9,7954.5,1913876,0,0,BTCUSD,2018-03-27 00:00:00,2018-03-27
1522195200,7954.6,8081.6,7695.0,7862.5,1291780,0,0,BTCUSD,2018-03-28 00:00:00,2018-03-28
1522281600,7862.5,7974.9,7075.0,7080.0,1343007,0,0,BTCUSD,2018-03-29 00:00:00,2018-03-29
1522368000,7080.0,7289.0,6503.0,6807.7,2812897,0,0,BTCUSD,2018-03-30 00:00:00,2018-03-30
1522454400,6807.7,7191.8,6752.1,6860.9,1436093,0,0,BTCUSD,2018-03-31 00:00:00,2018-03-31
1522540800,6860.9,7005.0,6400.0,6853.6,1520878,0,0,BTCUSD,2018-04-01 00:00:00,2018-04-01
1522627200,6853.6,7090.2,6725.8,6911.5,1294940,0,0,BTCUSD,2018-04-02 00:00:00,2018-04-02
1522713600,6911.2,7479.0,6891.0,7376.0,1201289,0,0,BTCUSD,2018-04-03 00:00:00,2018-04-03
1522800000,7376.0,7409.4,6695.9,6796.1,1289649,0,0,BTCUSD,2018-04-04 00:00:00,2018-04-04
1522886400,6796.1,6881.5,6541.0,6719.5,1616114,0,0,BTCUSD,2018-04-05 00:00:00,2018-04-05
1522972800,6719.5,6821.5,6480.0,6563.3,1194480,0,0,BTCUSD,2018-04-06 00:00:00,2018-04-06
1523059200,6565.8,7049.0,6491.0,6975.3,763036,0,0,BTCUSD,2018-04-07 00:00:00,2018-04-07
1523145600,6975.3,7084.8,6826.0,6925.4,678206,0,0,BTCUSD,2018-04-08 00:00:00,2018-04-08
1523232000,6925.4,7155.1,6581.0,6636.0,929629,0,0,BTCUSD,2018-04-09 00:00:00,2018-04-09
1523318400,6636.0,6840.0,6620.0,6811.2,563528,0,0,BTCUSD,2018-04-10 00:00:00,2018-04-10
1523404800,6811.2,6942.5,6723.0,6856.3,402150,0,0,BTCUSD,2018-04-11 00:00:00,2018-04-11
1523491200,6859.1,8049.0,6731.0,7700.9,1102995,0,0,BTCUSD,2018-04-12 00:00:00,2018-04-12
1523577600,7700.9,8219.0,7683.0,7890.0,2060486,0,0,BTCUSD,2018-04-13 00:00:00,2018-04-13
1523836800,8293.5,8404.0,7895.5,7983.0,1437128,0,0,BTCUSD,2018-04-16 00:00:00,2018-04-16
1523923200,8011.0,8156.0,7809.0,7906.5,1530877,0,0,BTCUSD,2018-04-17 00:00:00,2018-04-17
1524009600,7899.5,8221.0,7855.0,8182.0,1297935,0,0,BTCUSD,2018-04-18 00:00:00,2018-04-18
1524096000,8184.5,8291.5,8086.5,8227.0,1552097,0,0,BTCUSD,2018-04-19 00:00:00,2018-04-19
1524182400,8265.5,8550.0,8210.0,8516.5,1198673,0,0,BTCUSD,2018-04-20 00:00:00,2018-04-20
1524441600,8902.5,8993.5,8755.5,8922.5,1215178,0,0,BTCUSD,2018-04-23 00:00:00,2018-04-23
1524528000,8930.0,9459.0,8907.0,9446.5,1572763,0,0,BTCUSD,2018-04-24 00:00:00,2018-04-24
1524614400,9447.5,9753.0,8762.0,9062.0,3230605,0,0,BTCUSD,2018-04-25 00:00:00,2018-04-25
1524700800,9156.5,9164.5,8637.5,9101.5,2281549,0,0,BTCUSD,2018-04-26 00:00:00,2018-04-26
1524787200,9093.5,9370.5,8948.5,8967.0,1666637,0,0,BTCUSD,2018-04-27 00:00:00,2018-04-27
1525046400,9313.0,9439.0,9106.0,9271.5,1357026,0,0,BTCUSD,2018-04-30 00:00:00,2018-04-30
1525132800,9211.0,9276.0,8817.0,9009.0,1514428,0,0,BTCUSD,2018-05-01 00:00:00,2018-05-01
1525219200,9052.0,9179.5,8968.0,9162.5,1169915,0,0,BTCUSD,2018-05-02 00:00:00,2018-05-02
1525305600,9221.5,9741.5,9150.0,9655.5,1447473,0,0,BTCUSD,2018-05-03 00:00:00,2018-05-03
1525392000,9650.0,9798.0,9509.5,9684.0,1639639,0,0,BTCUSD,2018-05-04 00:00:00,2018-05-04
1525651200,9527.5,9639.0,9172.0,9430.0,1609620,0,0,BTCUSD,2018-05-07 00:00:00,2018-05-07
1525737600,9385.5,9455.0,9039.0,9152.0,1363178,0,0,BTCUSD,2018-05-08 00:00:00,2018-05-08
1525824000,9193.0,9359.0,8966.0,9252.5,1234626,0,0,BTCUSD,2018-05-09 00:00:00,2018-05-09
1525910400,9242.5,9382.5,9045.0,9097.0,1500178,0,0,BTCUSD,2018-05-10 00:00:00,2018-05-10
1525996800,9096.0,9099.0,8368.0,8428.5,2001728,0,0,BTCUSD,2018-05-11 00:00:00,2018-05-11
1526256000,8658.5,8880.0,8276.5,8837.5,2005028,0,0,BTCUSD,2018-05-14 00:00:00,2018-05-14
1526342400,8736.0,8848.5,8422.0,8528.5,2071251,0,0,BTCUSD,2018-05-15 00:00:00,2018-05-15
1526428800,8448.0,8545.5,8098.0,8285.5,1960590,0,0,BTCUSD,2018-05-16 00:00:00,2018-05-16
1526515200,8289.5,8491.5,8096.5,8196.5,1443176,0,0,BTCUSD,2018-05-17 00:00:00,2018-05-17
1526601600,8124.0,8269.5,7917.5,8222.0,1815826,0,0,BTCUSD,2018-05-18 00:00:00,2018-05-18
1526860800,8547.0,8580.0,8299.0,8403.0,1279374,0,0,BTCUSD,2018-05-21 00:00:00,2018-05-21
1526947200,8397.0,8419.0,8071.5,8105.5,1230890,0,0,BTCUSD,2018-05-22 00:00:00,2018-05-22
1527033600,8088.5,8102.5,7425.0,7580.5,1737030,0,0,BTCUSD,2018-05-23 00:00:00,2018-05-23
1527120000,7565.5,7722.5,7259.5,7549.5,1805133,0,0,BTCUSD,2018-05-24 00:00:00,2018-05-24
1527206400,7543.5,7652.0,7320.5,7440.0,1817005,0,0,BTCUSD,2018-05-25 00:00:00,2018-05-25
1527465600,7294.0,7433.5,7162.0,7217.0,1157429,0,0,BTCUSD,2018-05-28 00:00:00,2018-05-28
1527552000,7197.5,7520.0,7050.0,7496.5,1229632,0,0,BTCUSD,2018-05-29 00:00:00,2018-05-29
1527638400,7496.0,7552.5,7265.0,7336.0,1123555,0,0,BTCUSD,2018-05-30 00:00:00,2018-05-30
1527724800,7330.5,7592.5,7301.5,7534.5,1102102,0,0,BTCUSD,2018-05-31 00:00:00,2018-05-31
1527811200,7523.0,7604.0,7336.0,7433.0,1231139,0,0,BTCUSD,2018-06-01 00:00:00,2018-06-01
1528070400,7704.5,7752.0,7441.5,7521.0,846186,0,0,BTCUSD,2018-06-04 00:00:00,2018-06-04
1528156800,7512.0,7655.5,7351.5,7620.5,1117444,0,0,BTCUSD,2018-06-05 00:00:00,2018-06-05
1528243200,7619.0,7675.5,7473.5,7617.0,869291,0,0,BTCUSD,2018-06-06 00:00:00,2018-06-06
1528329600,7616.5,7741.5,7614.0,7652.5,988253,0,0,BTCUSD,2018-06-07 00:00:00,2018-06-07
1528416000,7654.5,7689.0,7534.0,7639.0,532502,0,0,BTCUSD,2018-06-08 00:00:00,2018-06-08
1528675200,6727.0,6832.5,6636.5,6755.5,1084632,0,0,BTCUSD,2018-06-11 00:00:00,2018-06-11
1528761600,6759.5,6903.0,6430.5,6523.0,856124,0,0,BTCUSD,2018-06-12 00:00:00,2018-06-12
1528848000,6502.5,6617.0,6101.0,6249.5,1347721,0,0,BTCUSD,2018-06-13 00:00:00,2018-06-13
1528934400,6251.0,6701.0,6224.0,6644.5,1068961,0,0,BTCUSD,2018-06-14 00:00:00,2018-06-14
1529020800,6640.0,6655.0,6432.0,6490.0,1077694,0,0,BTCUSD,2018-06-15 00:00:00,2018-06-15
1529280000,6478.5,6786.0,6379.5,6724.0,672361,0,0,BTCUSD,2018-06-18 00:00:00,2018-06-18
1529366400,6721.0,6828.5,6665.5,6688.0,520246,0,0,BTCUSD,2018-06-19 00:00:00,2018-06-19
1529452800,6687.0,6809.0,6550.5,6748.0,617437,0,0,BTCUSD,2018-06-20 00:00:00,2018-06-20
1529539200,6729.5,6784.0,6684.0,6716.0,472273,0,0,BTCUSD,2018-06-21 00:00:00,2018-06-21
1529625600,6716.5,6748.0,5990.0,6058.5,1278329,0,0,BTCUSD,2018-06-22 00:00:00,2018-06-22
1529884800,6166.0,6336.5,6074.5,6245.0,936473,0,0,BTCUSD,2018-06-25 00:00:00,2018-06-25
1529971200,6252.0,6271.0,6124.0,6177.0,731234,0,0,BTCUSD,2018-06-26 00:00:00,2018-06-26
1530057600,6180.5,6252.5,5984.5,6121.0,917715,0,0,BTCUSD,2018-06-27 00:00:00,2018-06-27
1530144000,6115.5,6175.5,6021.0,6039.5,663881,0,0,BTCUSD,2018-06-28 00:00:00,2018-06-28
1530230400,6036.5,6036.5,5779.5,5898.5,966095,0,0,BTCUSD,2018-06-29 00:00:00,2018-06-29
1530489600,6327.0,6667.0,6267.5,6616.0,952203,0,0,BTCUSD,2018-07-02 00:00:00,2018-07-02
1530576000,6619.5,6665.0,6531.5,6610.5,724203,0,0,BTCUSD,2018-07-03 00:00:00,2018-07-03
1530662400,6578.5,6798.0,6408.0,6681.0,888445,0,0,BTCUSD,2018-07-04 00:00:00,2018-07-04
1530748800,6674.0,6694.5,6444.0,6504.0,1335304,0,0,BTCUSD,2018-07-05 00:00:00,2018-07-05
1530835200,6501.5,6636.0,6447.0,6559.5,943972,0,0,BTCUSD,2018-07-06 00:00:00,2018-07-06
1531094400,6731.0,6754.0,6658.5,6692.0,755289,0,0,BTCUSD,2018-07-09 00:00:00,2018-07-09
1531180800,6680.0,6807.5,6317.5,6384.5,1041570,0,0,BTCUSD,2018-07-10 00:00:00,2018-07-10
1531267200,6387.5,6398.0,6265.5,6350.0,708384,0,0,BTCUSD,2018-07-11 00:00:00,2018-07-11
1531353600,6368.0,6376.5,6127.5,6167.5,666858,0,0,BTCUSD,2018-07-12 00:00:00,2018-07-12
1531440000,6169.0,6335.0,6066.5,6184.0,790591,0,0,BTCUSD,2018-07-13 00:00:00,2018-07-13
1531699200,6368.5,6713.5,6326.5,6654.0,886081,0,0,BTCUSD,2018-07-16 00:00:00,2018-07-16
1531785600,6645.5,7459.0,6637.0,7305.0,974018,0,0,BTCUSD,2018-07-17 00:00:00,2018-07-17
1531872000,7305.0,7588.0,7241.0,7319.5,371815,0,0,BTCUSD,2018-07-18 00:00:00,2018-07-18
1531958400,7329.0,7521.87,7185.0,7420.5,579247,0,0,BTCUSD,2018-07-19 00:00:00,2018-07-19
1532044800,7420.5,7681.5,7280.0,7351.0,317443,0,0,BTCUSD,2018-07-20 00:00:00,2018-07-20
1532304000,7351.0,7801.24,7341.5,7701.74,649380,0,0,BTCUSD,2018-07-23 00:00:00,2018-07-23
1532390400,7714.0,8355.99,7595.0,8226.99,1479095,0,0,BTCUSD,2018-07-24 00:00:00,2018-07-24
1532476800,8224.74,8479.99,8052.0,8185.5,1356061,0,0,BTCUSD,2018-07-25 00:00:00,2018-07-25
1532563200,8227.74,8312.24,8103.24,8133.74,974565,0,0,BTCUSD,2018-07-26 00:00:00,2018-07-26
1532649600,8083.49,8282.5,7797.99,8230.24,1486236,0,0,BTCUSD,2018-07-27 00:00:00,2018-07-27
1532908800,8207.49,8282.74,7844.49,8144.99,1355200,0,0,BTCUSD,2018-07-30 00:00:00,2018-07-30
1532995200,8138.99,8203.24,7643.5,7680.74,1252679,0,0,BTCUSD,2018-07-31 00:00:00,2018-07-31
1533081600,7691.99,7763.99,7451.74,7474.24,1021566,0,0,BTCUSD,2018-08-01 00:00:00,2018-08-01
1533168000,7491.74,7697.74,7426.0,7544.74,1020420,0,0,BTCUSD,2018-08-02 00:00:00,2018-08-02
1533254400,7540.49,7565.49,7275.49,7380.99,1066763,0,0,BTCUSD,2018-08-03 00:00:00,2018-08-03
1533513600,7054.49,7154.49,6865.49,6908.24,863361,0,0,BTCUSD,2018-08-06 00:00:00,2018-08-06
1533600000,6905.49,7138.24,6831.49,6868.99,1025782,0,0,BTCUSD,2018-08-07 00:00:00,2018-08-07
1533686400,6690.5,6786.99,6108.24,6306.99,1679839,0,0,BTCUSD,2018-08-08 00:00:00,2018-08-08
1533772800,6314.49,6543.74,6179.24,6499.99,1133633,0,0,BTCUSD,2018-08-09 00:00:00,2018-08-09
1533859200,6566.99,6609.99,6114.99,6179.24,1240887,0,0,BTCUSD,2018-08-10 00:00:00,2018-08-10
1534118400,6325.29,6531.74,6141.24,6268.24,995623,0,0,BTCUSD,2018-08-13 00:00:00,2018-08-13
1534204800,6255.49,6275.99,5860.74,6072.74,1470787,0,0,BTCUSD,2018-08-14 00:00:00,2018-08-14
1534291200,6075.74,6620.74,6064.99,6365.24,1811355,0,0,BTCUSD,2018-08-15 00:00:00,2018-08-15
1534377600,6349.74,6469.99,6198.24,6238.74,1539541,0,0,BTCUSD,2018-08-16 00:00:00,2018-08-16
1534464000,6243.99,6550.24,6217.74,6467.74,1309490,0,0,BTCUSD,2018-08-17 00:00:00,2018-08-17
1534723200,6507.0,6538.49,6374.74,6443.24,916413,0,0,BTCUSD,2018-08-20 00:00:00,2018-08-20
1534809600,6436.99,6468.99,6217.24,6438.74,1115692,0,0,BTCUSD,2018-08-21 00:00:00,2018-08-21
1534896000,6341.0,6864.49,6277.24,6324.24,1467926,0,0,BTCUSD,2018-08-22 00:00:00,2018-08-22
1534982400,6365.24,6474.73,6237.74,6407.48,749511,0,0,BTCUSD,2018-08-23 00:00:00,2018-08-23
1535068800,6455.98,6631.74,6435.24,6599.24,539018,0,0,BTCUSD,2018-08-24 00:00:00,2018-08-24
1535328000,6669.74,6753.74,6638.49,6707.99,420254,0,0,BTCUSD,2018-08-27 00:00:00,2018-08-27
1535414400,6701.24,7117.99,6700.49,7073.74,607261,0,0,BTCUSD,2018-08-28 00:00:00,2018-08-28
1535500800,7078.49,7110.74,6886.24,7026.99,564473,0,0,BTCUSD,2018-08-29 00:00:00,2018-08-29
1535587200,7024.24,7060.74,6781.75,6902.75,651705,0,0,BTCUSD,2018-08-30 00:00:00,2018-08-30
1535673600,6913.25,7078.75,6871.25,7033.5,636683,0,0,BTCUSD,2018-08-31 00:00:00,2018-08-31
1535932800,7277.75,7320.25,7178.75,7288.25,494623,0,0,BTCUSD,2018-09-03 00:00:00,2018-09-03
1536019200,7288.25,7393.75,7221.0,7350.0,549283,0,0,BTCUSD,2018-09-04 00:00:00,2018-09-04
1536105600,7347.75,7374.75,6840.25,6937.25,717253,0,0,BTCUSD,2018-09-05 00:00:00,2018-09-05
1536192000,6926.25,6969.25,6211.75,6430.0,1280078,0,0,BTCUSD,2018-09-06 00:00:00,2018-09-06
1536278400,6426.25,6516.75,6315.75,6435.25,869398,0,0,BTCUSD,2018-09-07 00:00:00,2018-09-07
1536537600,6376.75,6377.75,6174.75,6286.5,875474,0,0,BTCUSD,2018-09-10 00:00:00,2018-09-10
1536624000,6289.25,6395.75,6160.25,6241.25,760747,0,0,BTCUSD,2018-09-11 00:00:00,2018-09-11
1536710400,6238.25,6340.5,6184.75,6293.0,757438,0,0,BTCUSD,2018-09-12 00:00:00,2018-09-12
1536796800,6289.25,6520.25,6281.75,6455.0,859755,0,0,BTCUSD,2018-09-13 00:00:00,2018-09-13
1536883200,6452.75,6571.5,6364.5,6519.5,914243,0,0,BTCUSD,2018-09-14 00:00:00,2018-09-14
1537142400,6490.75,6520.25,6195.0,6205.25,694182,0,0,BTCUSD,2018-09-17 00:00:00,2018-09-17
1537228800,6233.25,6369.75,6207.75,6304.5,625965,0,0,BTCUSD,2018-09-18 00:00:00,2018-09-18
1537315200,6301.75,6511.25,6093.25,6407.25,737856,0,0,BTCUSD,2018-09-19 00:00:00,2018-09-19
1537401600,6419.75,6433.25,6330.25,6362.75,508901,0,0,BTCUSD,2018-09-20 00:00:00,2018-09-20
1537488000,6358.25,6955.25,6348.25,6706.0,1014584,0,0,BTCUSD,2018-09-21 00:00:00,2018-09-21
1537747200,6660.72,6715.97,6566.23,6621.64,704180,0,0,BTCUSD,2018-09-24 00:00:00,2018-09-24
1537833600,6620.39,6626.35,6319.86,6385.49,924439,0,0,BTCUSD,2018-09-25 00:00:00,2018-09-25
1537920000,6382.49,6532.97,6359.99,6493.62,555938,0,0,BTCUSD,2018-09-26 00:00:00,2018-09-26
1538006400,6492.12,6730.46,6423.26,6687.44,601269,0,0,BTCUSD,2018-09-27 00:00:00,2018-09-27
1538092800,6700.19,6781.97,6511.81,6634.97,936690,0,0,BTCUSD,2018-09-28 00:00:00,2018-09-28
1538352000,6561.08,6635.07,6478.98,6547.52,592661,0,0,BTCUSD,2018-10-01 00:00:00,2018-10-01
1538438400,6546.52,6605.08,6443.87,6522.54,873957,0,0,BTCUSD,2018-10-02 00:00:00,2018-10-02
1538524800,6527.49,6534.54,6396.07,6432.21,787676,0,0,BTCUSD,2018-10-03 00:00:00,2018-10-03
1538611200,6428.97,6609.92,6406.21,6550.32,702942,0,0,BTCUSD,2018-10-04 00:00:00,2018-10-04
1538697600,6547.07,6598.02,6521.47,6541.38,725415,0,0,BTCUSD,2018-10-05 00:00:00,2018-10-05
1538956800,6530.98,6661.15,6527.23,6617.04,529216,0,0,BTCUSD,2018-10-08 00:00:00,2018-10-08
1539043200,6618.79,6624.29,6548.54,6575.09,378672,0,0,BTCUSD,2018-10-09 00:00:00,2018-10-09
1539129600,6567.84,6594.16,6447.3,6533.15,529851,0,0,BTCUSD,2018-10-10 00:00:00,2018-10-10
1539216000,6524.65,6547.2,6051.97,6205.52,1528803,0,0,BTCUSD,2018-10-11 00:00:00,2018-10-11
1539302400,6212.06,6242.03,6114.38,6217.05,814366,0,0,BTCUSD,2018-10-12 00:00:00,2018-10-12
1539561600,6197.01,6783.64,6154.08,6402.11,1939376,0,0,BTCUSD,2018-10-15 00:00:00,2018-10-15
1539648000,6418.16,6501.09,6383.21,6463.61,850644,0,0,BTCUSD,2018-10-16 00:00:00,2018-10-16
1539734400,6453.85,6483.14,6400.68,6431.81,495010,0,0,BTCUSD,2018-10-17 00:00:00,2018-10-17
1539820800,6428.77,6486.88,6342.29,6379.3,559608,0,0,BTCUSD,2018-10-18 00:00:00,2018-10-18
1539907200,6381.23,6408.69,6351.09,6383.65,642658,0,0,BTCUSD,2018-10-19 00:00:00,2018-10-19
1540166400,6431.4,6431.4,6378.0,6415.22,383799,0,0,BTCUSD,2018-10-22 00:00:00,2018-10-22
1540252800,6413.64,6427.48,6361.87,6394.53,735663,0,0,BTCUSD,2018-10-23 00:00:00,2018-10-23
1540339200,6411.23,6485.17,6390.05,6427.15,1179952,0,0,BTCUSD,2018-10-24 00:00:00,2018-10-24
1540425600,6441.19,6534.68,6374.42,6394.83,730665,0,0,BTCUSD,2018-10-25 00:00:00,2018-10-25
1540512000,6395.2,6465.62,6371.0,6397.54,230253,0,0,BTCUSD,2018-10-26 00:00:00,2018-10-26
1540771200,6387.0,6428.54,6198.79,6237.35,411330,0,0,BTCUSD,2018-10-29 00:00:00,2018-10-29
1540857600,6237.85,6284.3,6229.36,6260.25,363960,0,0,BTCUSD,2018-10-30 00:00:00,2018-10-30
1540944000,6260.9,6346.2,6190.15,6299.74,414671,0,0,BTCUSD,2018-10-31 00:00:00,2018-10-31
1541030400,6296.14,6343.35,6289.73,6336.83,455072,0,0,BTCUSD,2018-11-01 00:00:00,2018-11-01
1541116800,6332.63,6375.1,6326.63,6349.97,363901,0,0,BTCUSD,2018-11-02 00:00:00,2018-11-02
1541376000,6409.97,6438.47,6367.34,6396.34,297847,0,0,BTCUSD,2018-11-05 00:00:00,2018-11-05
1541462400,6395.34,6449.81,6381.09,6416.64,352035,0,0,BTCUSD,2018-11-06 00:00:00,2018-11-06
1541548800,6416.89,6543.41,6416.41,6500.91,427781,0,0,BTCUSD,2018-11-07 00:00:00,2018-11-07
1541635200,6497.66,6509.62,6385.1,6417.41,401249,0,0,BTCUSD,2018-11-08 00:00:00,2018-11-08
1541721600,6416.16,6423.17,6307.17,6324.95,432258,0,0,BTCUSD,2018-11-09 00:00:00,2018-11-09
1541980800,6308.9,6393.7,6306.5,6315.31,617979,0,0,BTCUSD,2018-11-12 00:00:00,2018-11-12
1542067200,6309.35,6334.46,6242.5,6275.83,624308,0,0,BTCUSD,2018-11-13 00:00:00,2018-11-13
1542153600,6272.83,6290.21,5266.84,5529.3,1750419,0,0,BTCUSD,2018-11-14 00:00:00,2018-11-14
1542240000,5514.8,5615.9,5192.74,5463.86,1891399,0,0,BTCUSD,2018-11-15 00:00:00,2018-11-15
1542326400,5469.86,5614.94,5431.3,5446.73,917960,0,0,BTCUSD,2018-11-16 00:00:00,2018-11-16
1542585600,5545.94,5557.76,4657.21,4785.39,1684145,0,0,BTCUSD,2018-11-19 00:00:00,2018-11-19
1542672000,4755.14,4888.9,4030.39,4323.9,2744540,0,0,BTCUSD,2018-11-20 00:00:00,2018-11-20
1542758400,4336.14,4635.39,4178.4,4452.15,2175856,0,0,BTCUSD,2018-11-21 00:00:00,2018-11-21
1542844800,4448.64,4597.02,4359.15,4426.64,1143967,0,0,BTCUSD,2018-11-22 00:00:00,2018-11-22
1542931200,4425.4,4445.15,4082.89,4256.39,1382626,0,0,BTCUSD,2018-11-23 00:00:00,2018-11-23
1543190400,4014.64,4092.89,3513.64,3641.14,2061052,0,0,BTCUSD,2018-11-26 00:00:00,2018-11-26
1543276800,3627.64,3799.89,3556.39,3767.15,1463548,0,0,BTCUSD,2018-11-27 00:00:00,2018-11-27
1543363200,3745.65,4360.64,3736.4,4235.14,1435984,0,0,BTCUSD,2018-11-28 00:00:00,2018-11-28
1543449600,4202.65,4409.64,4079.64,4186.64,1314837,0,0,BTCUSD,2018-11-29 00:00:00,2018-11-29
1543536000,4165.11,4297.64,3859.28,3920.63,1328762,0,0,BTCUSD,2018-11-30 00:00:00,2018-11-30
1543795200,4144.96,4154.93,3733.63,3867.64,1037181,0,0,BTCUSD,2018-12-03 00:00:00,2018-12-03
1543881600,3849.41,4032.4,3726.78,3899.15,1029665,0,0,BTCUSD,2018-12-04 00:00:00,2018-12-04
1543968000,3865.11,3913.66,3654.09,3717.4,875851,0,0,BTCUSD,2018-12-05 00:00:00,2018-12-05
1544054400,3679.16,3841.14,3533.14,3596.64,1162686,0,0,BTCUSD,2018-12-06 00:00:00,2018-12-06
1544140800,3558.02,3625.64,3202.14,3362.39,1543313,0,0,BTCUSD,2018-12-07 00:00:00,2018-12-07
1544400000,3507.89,3589.14,3349.41,3398.64,864209,0,0,BTCUSD,2018-12-10 00:00:00,2018-12-10
1544486400,3360.69,3423.14,3291.39,3369.64,746978,0,0,BTCUSD,2018-12-11 00:00:00,2018-12-11
1544572800,3364.14,3481.91,3324.15,3438.35,529451,0,0,BTCUSD,2018-12-12 00:00:00,2018-12-12
1544659200,3387.14,3438.65,3219.39,3253.9,552495,0,0,BTCUSD,2018-12-13 00:00:00,2018-12-13
1544745600,3265.64,3292.89,3134.39,3154.89,545357,0,0,BTCUSD,2018-12-14 00:00:00,2018-12-14
1545004800,3184.65,3579.39,3175.99,3491.66,587066,0,0,BTCUSD,2018-12-17 00:00:00,2018-12-17
1545091200,3490.4,3568.65,3432.15,3532.9,551340,0,0,BTCUSD,2018-12-18 00:00:00,2018-12-18
1545177600,3533.4,3923.39,3518.65,3659.14,975404,0,0,BTCUSD,2018-12-19 00:00:00,2018-12-19
1545264000,3628.64,4170.15,3628.64,3987.64,1358118,0,0,BTCUSD,2018-12-20 00:00:00,2018-12-20
1545350400,4026.64,4164.14,3774.08,3841.14,1372616,0,0,BTCUSD,2018-12-21 00:00:00,2018-12-21
1545609600,3928.72,4235.14,3899.65,4053.89,715269,0,0,BTCUSD,2018-12-24 00:00:00,2018-12-24
1545782400,3786.64,3863.1,3681.14,3768.39,718820,0,0,BTCUSD,2018-12-26 00:00:00,2018-12-26
1545868800,3773.39,3837.64,3563.89,3586.14,768651,0,0,BTCUSD,2018-12-27 00:00:00,2018-12-27
1545955200,3574.14,3968.65,3562.89,3888.15,689799,0,0,BTCUSD,2018-12-28 00:00:00,2018-12-28
1546214400,3810.01,3842.4,3695.39,3747.89,451711,0,0,BTCUSD,2018-12-31 00:00:00,2018-12-31
1546387200,3716.65,3898.64,3706.14,3878.65,598325,0,0,BTCUSD,2019-01-02 00:00:00,2019-01-02
1546473600,3876.14,3913.14,3751.89,3792.15,474460,0,0,BTCUSD,2019-01-03 00:00:00,2019-01-03
1546560000,3771.64,3847.65,3717.89,3829.14,548407,0,0,BTCUSD,2019-01-04 00:00:00,2019-01-04
1546819200,4027.64,4069.65,3964.89,4002.39,498559,0,0,BTCUSD,2019-01-07 00:00:00,2019-01-07
1546905600,3998.64,4113.14,3941.64,3995.14,575711,0,0,BTCUSD,2019-01-08 00:00:00,2019-01-08
1546992000,3994.14,4042.12,3959.14,4001.9,495969,0,0,BTCUSD,2019-01-09 00:00:00,2019-01-09
1547078400,3988.39,4033.89,3548.39,3632.14,775174,0,0,BTCUSD,2019-01-10 00:00:00,2019-01-10
1547164800,3611.39,3696.56,3579.14,3643.14,490988,0,0,BTCUSD,2019-01-11 00:00:00,2019-01-11
1547424000,3497.14,3713.57,3485.14,3663.47,492255,0,0,BTCUSD,2019-01-14 00:00:00,2019-01-14
1547510400,3662.82,3686.78,3538.14,3564.15,438463,0,0,BTCUSD,2019-01-15 00:00:00,2019-01-15
1547596800,3563.9,3665.64,3563.9,3596.89,415061,0,0,BTCUSD,2019-01-16 00:00:00,2019-01-16
1547683200,3591.89,3658.64,3540.89,3625.39,437361,0,0,BTCUSD,2019-01-17 00:00:00,2019-01-17
1547769600,3624.41,3648.9,3576.58,3612.08,302917,0,0,BTCUSD,2019-01-18 00:00:00,2019-01-18
1548028800,3535.23,3568.91,3501.77,3516.62,327307,0,0,BTCUSD,2019-01-21 00:00:00,2019-01-21
1548115200,3514.32,3609.58,3418.08,3572.08,490436,0,0,BTCUSD,2019-01-22 00:00:00,2019-01-22
1548201600,3572.34,3610.59,3518.09,3542.84,323153,0,0,BTCUSD,2019-01-23 00:00:00,2019-01-23
1548288000,3543.35,3597.6,3526.14,3569.34,336229,0,0,BTCUSD,2019-01-24 00:00:00,2019-01-24
1548374400,3574.34,3580.34,3495.85,3555.35,401062,0,0,BTCUSD,2019-01-25 00:00:00,2019-01-25
1548633600,3535.25,3542.1,3369.85,3415.86,504299,0,0,BTCUSD,2019-01-28 00:00:00,2019-01-28
1548720000,3416.85,3444.6,3322.5,3400.85,335110,0,0,BTCUSD,2019-01-29 00:00:00,2019-01-29
1548806400,3397.85,3459.39,3369.85,3431.39,396668,0,0,BTCUSD,2019-01-30 00:00:00,2019-01-30
1548892800,3432.89,3471.89,3393.13,3415.13,366014,0,0,BTCUSD,2019-01-31 00:00:00,2019-01-31
1548979200,3413.13,3453.13,3368.48,3448.89,383794,0,0,BTCUSD,2019-02-01 00:00:00,2019-02-01
1549238400,3391.38,3437.38,3388.88,3415.68,221733,0,0,BTCUSD,2019-02-04 00:00:00,2019-02-04
1549324800,3403.96,3429.38,3396.18,3419.68,154101,0,0,BTCUSD,2019-02-05 00:00:00,2019-02-05
1549411200,3422.38,3444.38,3331.78,3366.68,208112,0,0,BTCUSD,2019-02-06 00:00:00,2019-02-06
1549497600,3367.38,3381.13,3351.18,3356.68,119679,0,0,BTCUSD,2019-02-07 00:00:00,2019-02-07
1549584000,3355.88,3707.35,3342.38,3595.88,315136,0,0,BTCUSD,2019-02-08 00:00:00,2019-02-08
1549843200,3599.38,3653.88,3580.89,3593.39,240201,0,0,BTCUSD,2019-02-11 00:00:00,2019-02-11
1549929600,3593.88,3617.89,3544.36,3576.88,228820,0,0,BTCUSD,2019-02-12 00:00:00,2019-02-12
